LSOA code,Rank,Country
E01024418,31162,England
E01024419,23444,England
E01024420,13288,England
E01024421,14608,England
E01024422,22458,England
E01024423,30889,England
E01024424,32731,England
E01024425,19131,England
E01024426,29711,England
E01024427,13337,England
E01024428,15980,England
E01024429,12568,England
E01024430,19794,England
E01024431,26447,England
E01024432,17150,England
E01024433,21944,England
E01024434,24067,England
E01024435,18138,England
E01024436,18872,England
E01024437,19170,England
E01024438,25682,England
E01024439,23310,England
E01024440,25013,England
E01024441,32388,England
E01024442,24974,England
E01024443,32174,England
E01024444,12708,England
E01024445,29859,England
E01024446,30523,England
E01024447,17704,England
E01024448,22881,England
E01024449,29920,England
E01024450,26700,England
E01024451,24594,England
E01024452,14856,England
E01024453,31848,England
E01024454,23735,England
E01024455,19932,England
E01024456,19869,England
E01024457,16950,England
E01024458,22512,England
E01024459,22132,England
E01024460,18014,England
E01024461,31133,England
E01024462,26978,England
E01024463,32310,England
E01024464,30109,England
E01024465,20199,England
E01024466,17683,England
E01024467,31897,England
E01024468,29762,England
E01024469,32044,England
E01024470,32476,England
E01024471,30497,England
E01024472,16584,England
E01024473,23333,England
E01024474,30208,England
E01024475,23741,England
E01024476,4465,England
E01024477,5623,England
E01024478,16939,England
E01024479,21677,England
E01024480,6734,England
E01024481,10131,England
E01024482,8907,England
E01024483,28106,England
E01024484,23981,England
E01024485,14526,England
E01024486,8438,England
E01024487,9432,England
E01024488,8924,England
E01024489,11827,England
E01024490,20358,England
E01024491,17669,England
E01024492,11926,England
E01024493,9658,England
E01024494,12408,England
E01024495,14296,England
E01024496,3047,England
E01024497,8931,England
E01024498,1356,England
E01024499,7651,England
E01024500,4540,England
E01024501,7160,England
E01024502,5351,England
E01024503,13117,England
E01024504,614,England
E01024505,4100,England
E01024507,1761,England
E01024508,8797,England
E01024509,7266,England
E01024510,11441,England
E01024511,25455,England
E01024512,15677,England
E01024513,16975,England
E01024514,24695,England
E01024515,20262,England
E01024516,15040,England
E01024517,5361,England
E01024518,18634,England
E01024519,21354,England
E01024520,15404,England
E01024521,20094,England
E01024522,19285,England
E01024523,29851,England
E01024524,5504,England
E01024525,17605,England
E01024526,27004,England
E01024527,24814,England
E01024528,14077,England
E01024529,8363,England
E01024530,17833,England
E01024531,15939,England
E01024532,13611,England
E01024533,6413,England
E01024534,6562,England
E01024535,9570,England
E01024536,17410,England
E01024537,14471,England
E01024538,20817,England
E01024539,7903,England
E01024540,19016,England
E01024541,11264,England
E01024542,23036,England
E01024544,15981,England
E01024545,24581,England
E01024546,14292,England
E01024547,20950,England
E01024548,5900,England
E01024549,6160,England
E01024550,20402,England
E01024551,13710,England
E01024552,7855,England
E01024553,22466,England
E01024554,16514,England
E01024555,13817,England
E01024556,15484,England
E01024557,11172,England
E01024558,19988,England
E01024559,9259,England
E01024560,8752,England
E01024561,14625,England
E01024562,15049,England
E01024563,1639,England
E01024564,21306,England
E01024565,10439,England
E01024566,10091,England
E01024567,11041,England
E01024568,21092,England
E01024569,20121,England
E01024570,9109,England
E01024571,15783,England
E01024572,18585,England
E01024573,21707,England
E01024575,24840,England
E01024576,20930,England
E01024577,13092,England
E01024578,18919,England
E01024579,12481,England
E01024580,322,England
E01024581,3175,England
E01024582,12696,England
E01024583,9016,England
E01024584,3069,England
E01024585,4759,England
E01024586,12168,England
E01024587,9860,England
E01024588,15172,England
E01024589,19442,England
E01024590,337,England
E01024591,7588,England
E01024592,17665,England
E01024593,10895,England
E01024594,14495,England
E01024595,14075,England
E01024596,4662,England
E01024597,1159,England
E01024598,17224,England
E01024599,6335,England
E01024600,4579,England
E01024601,12343,England
E01024602,20033,England
E01024603,24764,England
E01024604,4072,England
E01024605,24907,England
E01024606,16372,England
E01024608,7235,England
E01024609,48,England
E01024610,1205,England
E01024611,1878,England
E01024612,2411,England
E01024613,708,England
E01024614,771,England
E01024615,457,England
E01024616,2383,England
E01024618,591,England
E01024619,15805,England
E01024620,8810,England
E01024621,1309,England
E01024622,7744,England
E01024623,12889,England
E01024624,11532,England
E01024625,23955,England
E01024626,29533,England
E01024627,5378,England
E01024628,16250,England
E01024629,26093,England
E01024630,18881,England
E01024631,31022,England
E01024632,29956,England
E01024633,6365,England
E01024634,7037,England
E01024635,21509,England
E01024636,23340,England
E01024637,23637,England
E01024638,14291,England
E01024639,14940,England
E01024640,10892,England
E01024641,8581,England
E01024642,23095,England
E01024643,13959,England
E01024644,30199,England
E01024645,10621,England
E01024646,5669,England
E01024647,13164,England
E01024648,4134,England
E01024649,2976,England
E01024650,20371,England
E01024651,10609,England
E01024652,25619,England
E01024653,18286,England
E01024654,16111,England
E01024655,22035,England
E01024656,12870,England
E01024657,117,England
E01024658,1033,England
E01024659,3804,England
E01024660,1326,England
E01024661,2620,England
E01024662,3259,England
E01024663,423,England
E01024664,4057,England
E01024665,11424,England
E01024666,932,England
E01024667,1038,England
E01024668,8109,England
E01024669,8285,England
E01024670,3342,England
E01024671,1597,England
E01024672,2616,England
E01024673,12755,England
E01024674,15877,England
E01024675,21109,England
E01024676,67,England
E01024677,3729,England
E01024678,139,England
E01024679,14787,England
E01024680,18627,England
E01024681,12415,England
E01024682,2242,England
E01024683,284,England
E01024684,5015,England
E01024685,4709,England
E01024686,4914,England
E01024687,933,England
E01024688,7827,England
E01024689,21646,England
E01024690,13315,England
E01024691,19961,England
E01024692,17698,England
E01024693,24630,England
E01024694,11280,England
E01024695,8571,England
E01024696,10287,England
E01024697,2342,England
E01024698,12487,England
E01024699,3690,England
E01024700,17718,England
E01024701,10884,England
E01024702,10483,England
E01024703,16253,England
E01024704,16292,England
E01024705,9891,England
E01024706,23202,England
E01024707,22116,England
E01024708,24608,England
E01024709,16511,England
E01024710,1563,England
E01024711,14826,England
E01024712,22967,England
E01024713,8219,England
E01024714,10914,England
E01024715,8332,England
E01024716,18311,England
E01024717,5342,England
E01024718,31908,England
E01024719,18884,England
E01024720,28420,England
E01024721,21274,England
E01024722,30216,England
E01024723,19944,England
E01024724,28179,England
E01024725,31135,England
E01024726,21562,England
E01024727,19286,England
E01024728,15454,England
E01024729,17053,England
E01024730,24898,England
E01024731,30188,England
E01024732,20142,England
E01024733,29804,England
E01024734,22070,England
E01024735,28056,England
E01024736,17223,England
E01024737,21748,England
E01024740,19958,England
E01024741,4333,England
E01024742,9476,England
E01024743,20077,England
E01024744,24321,England
E01024745,29358,England
E01024746,15546,England
E01024747,10651,England
E01024748,32186,England
E01024749,13453,England
E01024750,23150,England
E01024751,31603,England
E01024752,32715,England
E01024753,28094,England
E01024754,27443,England
E01024755,29978,England
E01024756,16384,England
E01024757,28230,England
E01024758,21962,England
E01024760,25442,England
E01024761,25170,England
E01024762,25862,England
E01024763,19553,England
E01024764,16833,England
E01024765,28214,England
E01024766,16708,England
E01024767,10976,England
E01024768,31072,England
E01024771,10424,England
E01024772,23124,England
E01024773,26597,England
E01024774,12387,England
E01024775,5059,England
E01024776,12822,England
E01024777,9839,England
E01024778,28562,England
E01024779,24836,England
E01024780,19940,England
E01024781,30245,England
E01024782,30666,England
E01024783,16448,England
E01024784,22651,England
E01024785,29634,England
E01024786,13797,England
E01024787,16293,England
E01024788,14672,England
E01024789,21316,England
E01024790,18703,England
E01024791,29160,England
E01024792,25531,England
E01024793,19448,England
E01024794,21857,England
E01024795,8862,England
E01024796,15707,England
E01024797,29169,England
E01024798,21751,England
E01024799,29457,England
E01024800,32177,England
E01024801,25038,England
E01024802,27618,England
E01024803,22743,England
E01024804,17450,England
E01024805,21390,England
E01024806,16466,England
E01024807,19676,England
E01024808,26889,England
E01024809,20793,England
E01024810,22833,England
E01024811,30579,England
E01024812,18370,England
E01024813,19927,England
E01024814,29478,England
E01024815,14590,England
E01024816,23400,England
E01024817,32042,England
E01024818,29602,England
E01024819,30349,England
E01024820,32722,England
E01024821,28645,England
E01024822,23619,England
E01024823,30229,England
E01024824,32402,England
E01024825,26553,England
E01024826,26729,England
E01024827,25067,England
E01024828,23797,England
E01024829,28911,England
E01024830,16641,England
E01024831,12752,England
E01024832,30125,England
E01024833,17479,England
E01024834,28182,England
E01024835,30348,England
E01024836,17438,England
E01024837,30974,England
E01024838,32613,England
E01024839,22889,England
E01024840,5503,England
E01024841,11911,England
